x,y,step
128,70,-1443
127,70,-1442
126,70,-1441
125,70,-1440
124,70,-1439
123,70,-1438
122,70,-1437
122,69,-1436
123,69,-1435
124,69,-1434
125,69,-1433
126,69,-1432
127,69,-1431
128,69,-1430
129,69,-1429
130,69,-1428
130,68,-1427
131,68,-1426
132,68,-1425
132,67,-1424
132,66,-1423
131,66,-1422
131,67,-1421
130,67,-1420
129,67,-1419
129,68,-1418
128,68,-1417
128,67,-1416
128,66,-1415
129,66,-1414
130,66,-1413
130,65,-1412
131,65,-1411
132,65,-1410
133,65,-1409
133,64,-1408
132,64,-1407
131,64,-1406
130,64,-1405
129,64,-1404
129,65,-1403
128,65,-1402
127,65,-1401
127,66,-1400
127,67,-1399
127,68,-1398
126,68,-1397
125,68,-1396
124,68,-1395
124,67,-1394
125,67,-1393
126,67,-1392
126,66,-1391
126,65,-1390
125,65,-1389
125,66,-1388
124,66,-1387
124,65,-1386
124,64,-1385
125,64,-1384
125,63,-1383
126,63,-1382
126,64,-1381
127,64,-1380
127,63,-1379
128,63,-1378
129,63,-1377
130,63,-1376
130,62,-1375
129,62,-1374
128,62,-1373
127,62,-1372
127,61,-1371
128,61,-1370
129,61,-1369
130,61,-1368
130,60,-1367
129,60,-1366
128,60,-1365
128,59,-1364
127,59,-1363
127,60,-1362
126,60,-1361
126,61,-1360
126,62,-1359
125,62,-1358
125,61,-1357
125,60,-1356
125,59,-1355
124,59,-1354
123,59,-1353
123,60,-1352
124,60,-1351
124,61,-1350
123,61,-1349
122,61,-1348
122,62,-1347
123,62,-1346
124,62,-1345
124,63,-1344
123,63,-1343
123,64,-1342
123,65,-1341
123,66,-1340
123,67,-1339
123,68,-1338
122,68,-1337
122,67,-1336
122,66,-1335
122,65,-1334
122,64,-1333
121,64,-1332
121,65,-1331
121,66,-1330
120,66,-1329
120,65,-1328
120,64,-1327
120,63,-1326
119,63,-1325
119,64,-1324
119,65,-1323
119,66,-1322
119,67,-1321
120,67,-1320
121,67,-1319
121,68,-1318
121,69,-1317
121,70,-1316
120,70,-1315
120,69,-1314
120,68,-1313
119,68,-1312
119,69,-1311
119,70,-1310
118,70,-1309
118,69,-1308
118,68,-1307
117,68,-1306
117,69,-1305
117,70,-1304
117,71,-1303
116,71,-1302
116,70,-1301
115,70,-1300
114,70,-1299
114,71,-1298
115,71,-1297
115,72,-1296
114,72,-1295
113,72,-1294
113,71,-1293
113,70,-1292
113,69,-1291
112,69,-1290
112,70,-1289
112,71,-1288
112,72,-1287
111,72,-1286
110,72,-1285
109,72,-1284
108,72,-1283
108,71,-1282
107,71,-1281
106,71,-1280
105,71,-1279
104,71,-1278
103,71,-1277
102,71,-1276
102,72,-1275
102,73,-1274
101,73,-1273
100,73,-1272
100,74,-1271
99,74,-1270
99,73,-1269
98,73,-1268
98,72,-1267
97,72,-1266
97,73,-1265
96,73,-1264
96,72,-1263
95,72,-1262
95,73,-1261
95,74,-1260
94,74,-1259
94,73,-1258
94,72,-1257
93,72,-1256
93,73,-1255
93,74,-1254
92,74,-1253
92,73,-1252
92,72,-1251
91,72,-1250
91,73,-1249
91,74,-1248
90,74,-1247
90,73,-1246
90,72,-1245
89,72,-1244
88,72,-1243
88,73,-1242
87,73,-1241
86,73,-1240
85,73,-1239
84,73,-1238
83,73,-1237
82,73,-1236
82,72,-1235
83,72,-1234
83,71,-1233
84,71,-1232
84,72,-1231
85,72,-1230
85,71,-1229
86,71,-1228
86,72,-1227
87,72,-1226
87,71,-1225
88,71,-1224
89,71,-1223
90,71,-1222
90,70,-1221
89,70,-1220
88,70,-1219
87,70,-1218
86,70,-1217
85,70,-1216
84,70,-1215
83,70,-1214
83,69,-1213
84,69,-1212
85,69,-1211
86,69,-1210
87,69,-1209
88,69,-1208
88,68,-1207
89,68,-1206
89,69,-1205
90,69,-1204
90,68,-1203
91,68,-1202
91,69,-1201
92,69,-1200
92,70,-1199
91,70,-1198
91,71,-1197
92,71,-1196
93,71,-1195
93,70,-1194
94,70,-1193
94,71,-1192
95,71,-1191
96,71,-1190
96,70,-1189
97,70,-1188
97,71,-1187
98,71,-1186
99,71,-1185
99,72,-1184
100,72,-1183
101,72,-1182
101,71,-1181
101,70,-1180
102,70,-1179
103,70,-1178
103,69,-1177
104,69,-1176
104,70,-1175
105,70,-1174
106,70,-1173
107,70,-1172
107,69,-1171
106,69,-1170
105,69,-1169
105,68,-1168
106,68,-1167
107,68,-1166
108,68,-1165
108,69,-1164
108,70,-1163
109,70,-1162
109,71,-1161
110,71,-1160
110,70,-1159
111,70,-1158
111,69,-1157
110,69,-1156
109,69,-1155
109,68,-1154
110,68,-1153
110,67,-1152
111,67,-1151
111,68,-1150
112,68,-1149
112,67,-1148
113,67,-1147
114,67,-1146
114,68,-1145
114,69,-1144
115,69,-1143
116,69,-1142
116,68,-1141
115,68,-1140
115,67,-1139
116,67,-1138
117,67,-1137
118,67,-1136
118,66,-1135
117,66,-1134
116,66,-1133
115,66,-1132
115,65,-1131
114,65,-1130
114,66,-1129
113,66,-1128
113,65,-1127
113,64,-1126
114,64,-1125
114,63,-1124
115,63,-1123
116,63,-1122
116,64,-1121
116,65,-1120
117,65,-1119
118,65,-1118
118,64,-1117
117,64,-1116
117,63,-1115
118,63,-1114
118,62,-1113
119,62,-1112
119,61,-1111
118,61,-1110
117,61,-1109
117,62,-1108
116,62,-1107
115,62,-1106
114,62,-1105
114,61,-1104
114,60,-1103
115,60,-1102
115,61,-1101
116,61,-1100
116,60,-1099
117,60,-1098
118,60,-1097
119,60,-1096
120,60,-1095
120,61,-1094
120,62,-1093
121,62,-1092
121,61,-1091
121,60,-1090
122,60,-1089
122,59,-1088
121,59,-1087
120,59,-1086
119,59,-1085
118,59,-1084
118,58,-1083
119,58,-1082
120,58,-1081
121,58,-1080
122,58,-1079
122,57,-1078
121,57,-1077
120,57,-1076
120,56,-1075
121,56,-1074
121,55,-1073
120,55,-1072
119,55,-1071
119,56,-1070
119,57,-1069
118,57,-1068
118,56,-1067
118,55,-1066
117,55,-1065
117,56,-1064
117,57,-1063
117,58,-1062
117,59,-1061
116,59,-1060
115,59,-1059
114,59,-1058
113,59,-1057
113,58,-1056
113,57,-1055
114,57,-1054
114,58,-1053
115,58,-1052
115,57,-1051
116,57,-1050
116,56,-1049
115,56,-1048
114,56,-1047
114,55,-1046
113,55,-1045
113,56,-1044
112,56,-1043
112,55,-1042
111,55,-1041
110,55,-1040
110,56,-1039
111,56,-1038
111,57,-1037
112,57,-1036
112,58,-1035
112,59,-1034
112,60,-1033
113,60,-1032
113,61,-1031
113,62,-1030
113,63,-1029
112,63,-1028
112,64,-1027
112,65,-1026
112,66,-1025
111,66,-1024
110,66,-1023
109,66,-1022
109,67,-1021
108,67,-1020
107,67,-1019
107,66,-1018
106,66,-1017
106,67,-1016
105,67,-1015
104,67,-1014
104,68,-1013
103,68,-1012
102,68,-1011
102,69,-1010
101,69,-1009
100,69,-1008
100,70,-1007
99,70,-1006
99,69,-1005
98,69,-1004
97,69,-1003
96,69,-1002
95,69,-1001
94,69,-1000
93,69,-999
93,68,-998
92,68,-997
92,67,-996
93,67,-995
94,67,-994
94,68,-993
95,68,-992
95,67,-991
96,67,-990
96,68,-989
97,68,-988
97,67,-987
98,67,-986
98,68,-985
99,68,-984
99,67,-983
100,67,-982
100,68,-981
101,68,-980
101,67,-979
102,67,-978
103,67,-977
103,66,-976
102,66,-975
101,66,-974
100,66,-973
100,65,-972
101,65,-971
102,65,-970
103,65,-969
104,65,-968
104,66,-967
105,66,-966
105,65,-965
106,65,-964
107,65,-963
107,64,-962
108,64,-961
108,65,-960
109,65,-959
110,65,-958
111,65,-957
111,64,-956
111,63,-955
110,63,-954
110,64,-953
109,64,-952
109,63,-951
108,63,-950
108,62,-949
109,62,-948
110,62,-947
111,62,-946
112,62,-945
112,61,-944
111,61,-943
111,60,-942
110,60,-941
110,61,-940
109,61,-939
108,61,-938
107,61,-937
107,62,-936
107,63,-935
106,63,-934
106,64,-933
105,64,-932
104,64,-931
103,64,-930
102,64,-929
101,64,-928
100,64,-927
99,64,-926
99,65,-925
99,66,-924
98,66,-923
98,65,-922
98,64,-921
97,64,-920
97,65,-919
97,66,-918
96,66,-917
96,65,-916
95,65,-915
95,66,-914
94,66,-913
94,65,-912
93,65,-911
93,66,-910
92,66,-909
92,65,-908
91,65,-907
91,66,-906
91,67,-905
90,67,-904
89,67,-903
88,67,-902
87,67,-901
87,68,-900
86,68,-899
85,68,-898
84,68,-897
83,68,-896
82,68,-895
82,69,-894
81,69,-893
81,68,-892
81,67,-891
82,67,-890
82,66,-889
83,66,-888
83,67,-887
84,67,-886
85,67,-885
86,67,-884
86,66,-883
87,66,-882
87,65,-881
88,65,-880
88,66,-879
89,66,-878
90,66,-877
90,65,-876
89,65,-875
89,64,-874
88,64,-873
87,64,-872
87,63,-871
86,63,-870
86,62,-869
87,62,-868
88,62,-867
88,63,-866
89,63,-865
90,63,-864
90,64,-863
91,64,-862
92,64,-861
93,64,-860
94,64,-859
95,64,-858
96,64,-857
96,63,-856
97,63,-855
98,63,-854
99,63,-853
99,62,-852
100,62,-851
100,63,-850
101,63,-849
101,62,-848
101,61,-847
102,61,-846
102,62,-845
102,63,-844
103,63,-843
103,62,-842
104,62,-841
104,63,-840
105,63,-839
105,62,-838
106,62,-837
106,61,-836
105,61,-835
105,60,-834
104,60,-833
104,61,-832
103,61,-831
103,60,-830
102,60,-829
101,60,-828
101,59,-827
102,59,-826
103,59,-825
104,59,-824
105,59,-823
106,59,-822
106,60,-821
107,60,-820
107,59,-819
108,59,-818
108,60,-817
109,60,-816
109,59,-815
110,59,-814
111,59,-813
111,58,-812
110,58,-811
109,58,-810
109,57,-809
109,56,-808
108,56,-807
108,57,-806
108,58,-805
107,58,-804
107,57,-803
107,56,-802
106,56,-801
106,57,-800
106,58,-799
105,58,-798
104,58,-797
103,58,-796
102,58,-795
101,58,-794
100,58,-793
100,59,-792
100,60,-791
100,61,-790
99,61,-789
99,60,-788
99,59,-787
98,59,-786
98,60,-785
98,61,-784
98,62,-783
97,62,-782
96,62,-781
95,62,-780
95,63,-779
94,63,-778
93,63,-777
92,63,-776
91,63,-775
91,62,-774
92,62,-773
92,61,-772
93,61,-771
93,62,-770
94,62,-769
94,61,-768
95,61,-767
96,61,-766
97,61,-765
97,60,-764
96,60,-763
95,60,-762
94,60,-761
93,60,-760
93,59,-759
94,59,-758
94,58,-757
94,57,-756
95,57,-755
95,58,-754
95,59,-753
96,59,-752
97,59,-751
97,58,-750
96,58,-749
96,57,-748
97,57,-747
98,57,-746
98,58,-745
99,58,-744
99,57,-743
100,57,-742
100,56,-741
101,56,-740
101,57,-739
102,57,-738
103,57,-737
104,57,-736
105,57,-735
105,56,-734
104,56,-733
103,56,-732
103,55,-731
104,55,-730
105,55,-729
105,54,-728
106,54,-727
107,54,-726
107,55,-725
108,55,-724
108,54,-723
109,54,-722
109,53,-721
109,52,-720
108,52,-719
108,53,-718
107,53,-717
107,52,-716
106,52,-715
106,53,-714
105,53,-713
104,53,-712
104,54,-711
103,54,-710
103,53,-709
102,53,-708
102,54,-707
102,55,-706
101,55,-705
101,54,-704
101,53,-703
100,53,-702
100,54,-701
100,55,-700
99,55,-699
99,54,-698
98,54,-697
97,54,-696
97,53,-695
96,53,-694
96,54,-693
96,55,-692
97,55,-691
98,55,-690
98,56,-689
97,56,-688
96,56,-687
95,56,-686
95,55,-685
95,54,-684
94,54,-683
94,55,-682
94,56,-681
93,56,-680
93,55,-679
93,54,-678
92,54,-677
92,55,-676
92,56,-675
92,57,-674
93,57,-673
93,58,-672
92,58,-671
92,59,-670
92,60,-669
91,60,-668
91,59,-667
91,58,-666
90,58,-665
89,58,-664
89,57,-663
90,57,-662
91,57,-661
91,56,-660
90,56,-659
89,56,-658
89,55,-657
88,55,-656
88,56,-655
88,57,-654
88,58,-653
88,59,-652
89,59,-651
90,59,-650
90,60,-649
89,60,-648
89,61,-647
88,61,-646
88,60,-645
87,60,-644
87,59,-643
86,59,-642
86,58,-641
87,58,-640
87,57,-639
86,57,-638
86,56,-637
87,56,-636
87,55,-635
86,55,-634
86,54,-633
87,54,-632
88,54,-631
89,54,-630
89,53,-629
90,53,-628
90,54,-627
90,55,-626
91,55,-625
91,54,-624
91,53,-623
92,53,-622
93,53,-621
93,52,-620
92,52,-619
91,52,-618
90,52,-617
90,51,-616
91,51,-615
92,51,-614
93,51,-613
94,51,-612
94,52,-611
94,53,-610
95,53,-609
95,52,-608
96,52,-607
97,52,-606
98,52,-605
98,53,-604
99,53,-603
99,52,-602
100,52,-601
101,52,-600
102,52,-599
103,52,-598
104,52,-597
105,52,-596
105,51,-595
106,51,-594
106,50,-593
105,50,-592
104,50,-591
104,51,-590
103,51,-589
102,51,-588
101,51,-587
100,51,-586
99,51,-585
99,50,-584
100,50,-583
101,50,-582
102,50,-581
103,50,-580
103,49,-579
102,49,-578
101,49,-577
100,49,-576
99,49,-575
98,49,-574
98,50,-573
98,51,-572
97,51,-571
96,51,-570
95,51,-569
95,50,-568
96,50,-567
97,50,-566
97,49,-565
96,49,-564
95,49,-563
94,49,-562
94,50,-561
93,50,-560
93,49,-559
93,48,-558
94,48,-557
95,48,-556
95,47,-555
96,47,-554
96,48,-553
97,48,-552
98,48,-551
99,48,-550
100,48,-549
101,48,-548
102,48,-547
103,48,-546
104,48,-545
104,49,-544
105,49,-543
106,49,-542
107,49,-541
107,50,-540
107,51,-539
108,51,-538
109,51,-537
110,51,-536
110,52,-535
110,53,-534
111,53,-533
111,54,-532
112,54,-531
113,54,-530
113,53,-529
112,53,-528
112,52,-527
111,52,-526
111,51,-525
111,50,-524
110,50,-523
109,50,-522
108,50,-521
108,49,-520
109,49,-519
110,49,-518
111,49,-517
112,49,-516
112,50,-515
112,51,-514
113,51,-513
113,52,-512
114,52,-511
114,53,-510
114,54,-509
115,54,-508
115,55,-507
116,55,-506
116,54,-505
117,54,-504
118,54,-503
119,54,-502
120,54,-501
121,54,-500
121,53,-499
121,52,-498
120,52,-497
120,53,-496
119,53,-495
118,53,-494
117,53,-493
116,53,-492
115,53,-491
115,52,-490
116,52,-489
116,51,-488
117,51,-487
118,51,-486
118,52,-485
119,52,-484
119,51,-483
120,51,-482
120,50,-481
119,50,-480
118,50,-479
117,50,-478
116,50,-477
116,49,-476
117,49,-475
118,49,-474
119,49,-473
120,49,-472
120,48,-471
119,48,-470
118,48,-469
117,48,-468
116,48,-467
115,48,-466
115,49,-465
115,50,-464
115,51,-463
114,51,-462
114,50,-461
113,50,-460
113,49,-459
114,49,-458
114,48,-457
113,48,-456
112,48,-455
111,48,-454
110,48,-453
109,48,-452
108,48,-451
108,47,-450
109,47,-449
110,47,-448
111,47,-447
112,47,-446
112,46,-445
113,46,-444
113,47,-443
114,47,-442
115,47,-441
115,46,-440
114,46,-439
114,45,-438
115,45,-437
116,45,-436
117,45,-435
117,46,-434
116,46,-433
116,47,-432
117,47,-431
118,47,-430
119,47,-429
120,47,-428
121,47,-427
121,46,-426
120,46,-425
119,46,-424
118,46,-423
118,45,-422
119,45,-421
120,45,-420
121,45,-419
122,45,-418
122,46,-417
122,47,-416
122,48,-415
121,48,-414
121,49,-413
121,50,-412
121,51,-411
122,51,-410
123,51,-409
123,52,-408
122,52,-407
122,53,-406
123,53,-405
123,54,-404
122,54,-403
122,55,-402
123,55,-401
123,56,-400
123,57,-399
123,58,-398
124,58,-397
125,58,-396
126,58,-395
126,57,-394
125,57,-393
124,57,-392
124,56,-391
124,55,-390
125,55,-389
125,56,-388
126,56,-387
126,55,-386
126,54,-385
127,54,-384
127,53,-383
126,53,-382
125,53,-381
125,54,-380
124,54,-379
124,53,-378
124,52,-377
125,52,-376
126,52,-375
127,52,-374
127,51,-373
128,51,-372
128,50,-371
127,50,-370
126,50,-369
126,51,-368
125,51,-367
124,51,-366
124,50,-365
123,50,-364
122,50,-363
122,49,-362
123,49,-361
124,49,-360
125,49,-359
125,48,-358
124,48,-357
123,48,-356
123,47,-355
124,47,-354
124,46,-353
123,46,-352
123,45,-351
124,45,-350
124,44,-349
123,44,-348
122,44,-347
121,44,-346
120,44,-345
119,44,-344
119,43,-343
118,43,-342
118,44,-341
117,44,-340
117,43,-339
117,42,-338
118,42,-337
119,42,-336
120,42,-335
121,42,-334
121,43,-333
122,43,-332
123,43,-331
124,43,-330
125,43,-329
125,44,-328
126,44,-327
126,45,-326
126,46,-325
125,46,-324
125,47,-323
126,47,-322
126,48,-321
126,49,-320
127,49,-319
127,48,-318
128,48,-317
128,47,-316
127,47,-315
127,46,-314
128,46,-313
129,46,-312
129,45,-311
128,45,-310
127,45,-309
127,44,-308
128,44,-307
129,44,-306
130,44,-305
130,45,-304
130,46,-303
131,46,-302
132,46,-301
132,47,-300
132,48,-299
133,48,-298
134,48,-297
134,47,-296
133,47,-295
133,46,-294
134,46,-293
134,45,-292
133,45,-291
132,45,-290
131,45,-289
131,44,-288
132,44,-287
133,44,-286
134,44,-285
134,43,-284
133,43,-283
132,43,-282
132,42,-281
133,42,-280
133,41,-279
134,41,-278
134,40,-277
133,40,-276
132,40,-275
132,41,-274
131,41,-273
131,42,-272
131,43,-271
130,43,-270
130,42,-269
130,41,-268
130,40,-267
130,39,-266
131,39,-265
132,39,-264
133,39,-263
134,39,-262
134,38,-261
134,37,-260
133,37,-259
133,38,-258
132,38,-257
132,37,-256
131,37,-255
131,38,-254
130,38,-253
130,37,-252
129,37,-251
129,36,-250
129,35,-249
129,34,-248
128,34,-247
128,35,-246
128,36,-245
128,37,-244
128,38,-243
129,38,-242
129,39,-241
128,39,-240
128,40,-239
129,40,-238
129,41,-237
129,42,-236
129,43,-235
128,43,-234
127,43,-233
126,43,-232
126,42,-231
127,42,-230
128,42,-229
128,41,-228
127,41,-227
127,40,-226
127,39,-225
126,39,-224
126,40,-223
126,41,-222
125,41,-221
125,42,-220
124,42,-219
124,41,-218
124,40,-217
125,40,-216
125,39,-215
124,39,-214
124,38,-213
124,37,-212
124,36,-211
125,36,-210
125,37,-209
125,38,-208
126,38,-207
126,37,-206
127,37,-205
127,36,-204
126,36,-203
126,35,-202
127,35,-201
127,34,-200
126,34,-199
126,33,-198
127,33,-197
128,33,-196
128,32,-195
127,32,-194
127,31,-193
126,31,-192
126,32,-191
125,32,-190
125,33,-189
125,34,-188
125,35,-187
124,35,-186
123,35,-185
123,36,-184
122,36,-183
122,37,-182
123,37,-181
123,38,-180
123,39,-179
123,40,-178
123,41,-177
123,42,-176
122,42,-175
122,41,-174
121,41,-173
121,40,-172
122,40,-171
122,39,-170
121,39,-169
121,38,-168
120,38,-167
120,39,-166
120,40,-165
120,41,-164
119,41,-163
119,40,-162
119,39,-161
119,38,-160
118,38,-159
118,39,-158
118,40,-157
118,41,-156
117,41,-155
116,41,-154
116,42,-153
116,43,-152
116,44,-151
115,44,-150
114,44,-149
114,43,-148
115,43,-147
115,42,-146
114,42,-145
113,42,-144
113,43,-143
113,44,-142
113,45,-141
112,45,-140
111,45,-139
111,46,-138
110,46,-137
110,45,-136
109,45,-135
109,46,-134
108,46,-133
107,46,-132
107,47,-131
107,48,-130
106,48,-129
105,48,-128
105,47,-127
106,47,-126
106,46,-125
105,46,-124
104,46,-123
104,47,-122
103,47,-121
103,46,-120
102,46,-119
102,47,-118
101,47,-117
101,46,-116
100,46,-115
100,47,-114
99,47,-113
98,47,-112
97,47,-111
97,46,-110
96,46,-109
95,46,-108
94,46,-107
94,45,-106
95,45,-105
96,45,-104
97,45,-103
98,45,-102
98,46,-101
99,46,-100
99,45,-99
100,45,-98
100,44,-97
101,44,-96
101,45,-95
102,45,-94
102,44,-93
103,44,-92
103,45,-91
104,45,-90
105,45,-89
105,44,-88
106,44,-87
106,45,-86
107,45,-85
107,44,-84
108,44,-83
109,44,-82
110,44,-81
111,44,-80
112,44,-79
112,43,-78
111,43,-77
111,42,-76
110,42,-75
110,43,-74
109,43,-73
108,43,-72
107,43,-71
106,43,-70
105,43,-69
105,42,-68
104,42,-67
104,43,-66
103,43,-65
102,43,-64
102,42,-63
103,42,-62
103,41,-61
104,41,-60
105,41,-59
106,41,-58
106,42,-57
107,42,-56
108,42,-55
109,42,-54
109,41,-53
108,41,-52
107,41,-51
107,40,-50
108,40,-49
109,40,-48
110,40,-47
110,41,-46
111,41,-45
111,40,-44
111,39,-43
111,38,-42
112,38,-41
112,39,-40
112,40,-39
112,41,-38
113,41,-37
113,40,-36
114,40,-35
114,41,-34
115,41,-33
115,40,-32
116,40,-31
117,40,-30
117,39,-29
116,39,-28
116,38,-27
115,38,-26
115,39,-25
114,39,-24
113,39,-23
113,38,-22
114,38,-21
114,37,-20
115,37,-19
116,37,-18
117,37,-17
118,37,-16
119,37,-15
120,37,-14
121,37,-13
121,36,-12
120,36,-11
120,35,-10
119,35,-9
119,36,-8
118,36,-7
118,35,-6
117,35,-5
117,36,-4
116,36,-3
115,36,-2
114,36,-1
114,35,0
115,35,1
115,34,2
114,34,3
113,34,4
113,35,5
113,36,6
113,37,7
112,37,8
112,36,9
112,35,10
112,34,11
111,34,12
111,35,13
111,36,14
111,37,15
110,37,16
110,36,17
109,36,18
109,37,19
109,38,20
110,38,21
110,39,22
109,39,23
108,39,24
108,38,25
108,37,26
107,37,27
107,38,28
107,39,29
106,39,30
106,40,31
105,40,32
105,39,33
104,39,34
104,40,35
103,40,36
103,39,37
103,38,38
104,38,39
105,38,40
106,38,41
106,37,42
105,37,43
104,37,44
104,36,45
105,36,46
105,35,47
106,35,48
106,36,49
107,36,50
107,35,51
108,35,52
109,35,53
110,35,54
110,34,55
109,34,56
109,33,57
109,32,58
110,32,59
110,33,60
111,33,61
111,32,62
112,32,63
112,33,64
113,33,65
113,32,66
114,32,67
114,33,68
115,33,69
115,32,70
116,32,71
116,33,72
116,34,73
117,34,74
117,33,75
117,32,76
118,32,77
118,33,78
118,34,79
119,34,80
119,33,81
120,33,82
120,34,83
121,34,84
121,33,85
121,32,86
120,32,87
119,32,88
119,31,89
120,31,90
121,31,91
122,31,92
122,32,93
122,33,94
122,34,95
123,34,96
124,34,97
124,33,98
123,33,99
123,32,100
124,32,101
124,31,102
123,31,103
123,30,104
122,30,105
122,29,106
123,29,107
124,29,108
124,30,109
125,30,110
126,30,111
127,30,112
128,30,113
128,29,114
127,29,115
126,29,116
125,29,117
125,28,118
124,28,119
123,28,120
122,28,121
121,28,122
121,29,123
121,30,124
120,30,125
119,30,126
118,30,127
118,31,128
117,31,129
116,31,130
115,31,131
114,31,132
113,31,133
112,31,134
111,31,135
111,30,136
112,30,137
113,30,138
114,30,139
115,30,140
116,30,141
117,30,142
117,29,143
118,29,144
119,29,145
120,29,146
120,28,147
119,28,148
118,28,149
117,28,150
117,27,151
118,27,152
119,27,153
120,27,154
121,27,155
122,27,156
123,27,157
124,27,158
125,27,159
125,26,160
126,26,161
126,25,162
125,25,163
124,25,164
124,26,165
123,26,166
122,26,167
122,25,168
121,25,169
121,26,170
120,26,171
120,25,172
119,25,173
119,26,174
118,26,175
118,25,176
118,24,177
118,23,178
119,23,179
119,24,180
120,24,181
120,23,182
121,23,183
122,23,184
122,24,185
123,24,186
124,24,187
124,23,188
123,23,189
123,22,190
122,22,191
121,22,192
120,22,193
120,21,194
120,20,195
121,20,196
121,21,197
122,21,198
122,20,199
123,20,200
124,20,201
124,21,202
125,21,203
125,22,204
125,23,205
125,24,206
126,24,207
126,23,208
126,22,209
127,22,210
128,22,211
128,21,212
128,20,213
127,20,214
127,21,215
126,21,216
126,20,217
125,20,218
125,19,219
126,19,220
127,19,221
127,18,222
126,18,223
125,18,224
125,17,225
126,17,226
126,16,227
126,15,228
125,15,229
125,16,230
124,16,231
124,17,232
124,18,233
124,19,234
123,19,235
122,19,236
121,19,237
121,18,238
122,18,239
123,18,240
123,17,241
123,16,242
123,15,243
122,15,244
122,16,245
122,17,246
121,17,247
121,16,248
121,15,249
121,14,250
122,14,251
122,13,252
122,12,253
121,12,254
121,13,255
120,13,256
120,14,257
120,15,258
120,16,259
120,17,260
120,18,261
120,19,262
119,19,263
119,18,264
119,17,265
119,16,266
119,15,267
119,14,268
119,13,269
118,13,270
118,14,271
118,15,272
118,16,273
118,17,274
118,18,275
117,18,276
117,17,277
117,16,278
117,15,279
117,14,280
117,13,281
116,13,282
116,14,283
116,15,284
116,16,285
116,17,286
116,18,287
115,18,288
115,19,289
116,19,290
117,19,291
118,19,292
118,20,293
119,20,294
119,21,295
119,22,296
118,22,297
117,22,298
117,21,299
117,20,300
116,20,301
116,21,302
116,22,303
115,22,304
115,23,305
116,23,306
117,23,307
117,24,308
116,24,309
116,25,310
117,25,311
117,26,312
116,26,313
116,27,314
116,28,315
116,29,316
115,29,317
115,28,318
115,27,319
115,26,320
115,25,321
115,24,322
114,24,323
114,25,324
114,26,325
114,27,326
113,27,327
113,28,328
114,28,329
114,29,330
113,29,331
112,29,332
112,28,333
112,27,334
112,26,335
113,26,336
113,25,337
112,25,338
112,24,339
111,24,340
111,23,341
112,23,342
113,23,343
114,23,344
114,22,345
113,22,346
112,22,347
111,22,348
110,22,349
110,23,350
110,24,351
110,25,352
111,25,353
111,26,354
111,27,355
111,28,356
111,29,357
110,29,358
110,30,359
110,31,360
109,31,361
109,30,362
109,29,363
108,29,364
108,30,365
107,30,366
107,31,367
108,31,368
108,32,369
108,33,370
108,34,371
107,34,372
106,34,373
106,33,374
107,33,375
107,32,376
106,32,377
106,31,378
106,30,379
105,30,380
105,31,381
105,32,382
104,32,383
104,33,384
105,33,385
105,34,386
104,34,387
104,35,388
103,35,389
103,34,390
103,33,391
103,32,392
103,31,393
104,31,394
104,30,395
103,30,396
103,29,397
104,29,398
105,29,399
105,28,400
106,28,401
106,29,402
107,29,403
107,28,404
108,28,405
109,28,406
110,28,407
110,27,408
110,26,409
109,26,410
109,27,411
108,27,412
107,27,413
107,26,414
106,26,415
106,27,416
105,27,417
105,26,418
105,25,419
106,25,420
106,24,421
105,24,422
105,23,423
106,23,424
107,23,425
107,24,426
107,25,427
108,25,428
108,24,429
109,24,430
109,23,431
108,23,432
108,22,433
107,22,434
106,22,435
106,21,436
107,21,437
108,21,438
108,20,439
109,20,440
109,19,441
110,19,442
110,20,443
110,21,444
111,21,445
112,21,446
113,21,447
114,21,448
115,21,449
115,20,450
114,20,451
113,20,452
112,20,453
111,20,454
111,19,455
112,19,456
113,19,457
114,19,458
114,18,459
113,18,460
112,18,461
111,18,462
110,18,463
109,18,464
109,17,465
109,16,466
110,16,467
110,17,468
111,17,469
111,16,470
112,16,471
113,16,472
113,17,473
114,17,474
115,17,475
115,16,476
114,16,477
114,15,478
115,15,479
115,14,480
115,13,481
115,12,482
114,12,483
114,13,484
114,14,485
113,14,486
113,15,487
112,15,488
111,15,489
110,15,490
110,14,491
111,14,492
112,14,493
112,13,494
111,13,495
110,13,496
110,12,497
111,12,498
111,11,499
110,11,500
110,10,501
111,10,502
112,10,503
112,11,504
112,12,505
113,12,506
113,11,507
114,11,508
115,11,509
115,10,510
114,10,511
113,10,512
113,9,513
114,9,514
115,9,515
115,8,516
114,8,517
113,8,518
113,7,519
113,6,520
112,6,521
112,7,522
112,8,523
112,9,524
111,9,525
110,9,526
110,8,527
111,8,528
111,7,529
110,7,530
110,6,531
111,6,532
111,5,533
110,5,534
109,5,535
109,6,536
109,7,537
109,8,538
109,9,539
108,9,540
108,8,541
108,7,542
107,7,543
107,6,544
107,5,545
106,5,546
106,4,547
105,4,548
105,3,549
104,3,550
104,4,551
104,5,552
105,5,553
105,6,554
106,6,555
106,7,556
105,7,557
104,7,558
104,8,559
105,8,560
106,8,561
107,8,562
107,9,563
106,9,564
105,9,565
105,10,566
106,10,567
107,10,568
108,10,569
109,10,570
109,11,571
108,11,572
108,12,573
